Barra,Tensao_pu,Angulo_graus,Correcao_Tensao_QLIM_pu,Tipo_Barra
851,0.9500,-2.2657,0.000000,1
852,1.0203,9.9450,0.000000,1
853,1.0123,8.3461,0.000000,1
854,1.0143,4.2271,0.000000,1
855,1.0337,9.5777,0.000000,1
856,0.9952,10.6305,0.000000,1
857,0.9834,1.1135,0.000000,1
858,0.9691,-0.0153,0.000000,1
859,0.9920,-8.1439,0.000000,1
860,0.9997,-3.4908,0.000000,1
861,0.9636,-6.7311,0.000000,1
862,0.9891,-5.5139,0.000000,1
863,0.9917,-4.2221,0.000000,1
864,1.0026,-7.0822,0.000000,1
865,0.9852,-8.0210,0.000000,1
866,0.9873,-4.4893,0.000000,1
867,1.0036,-6.1503,0.000000,1
868,1.0149,-3.3537,0.000000,1
869,1.0158,-6.5427,0.000000,1
870,0.9935,-7.7550,0.000000,1
871,0.9930,-4.0483,0.000000,1
872,1.0263,-2.5158,0.000000,1
873,0.9951,7.4249,0.000000,1
874,1.0087,-1.9348,0.000000,1
875,0.9994,-5.4837,0.000000,1
878,1.0189,-3.2705,0.000000,1
879,1.0102,-5.8499,0.000000,1
880,0.9976,-5.8258,0.000000,1
881,0.9761,-8.0519,0.000000,1
882,0.9855,-7.0654,0.000000,1
883,0.9882,-6.6929,0.000000,1
884,0.9927,-3.7571,0.000000,1
885,0.9709,-7.8299,0.000000,1
886,1.0163,-3.4461,0.000000,1
887,1.0034,-5.9398,0.000000,1
888,0.9826,-5.8116,0.000000,1
889,1.0180,-3.7282,0.000000,1
890,1.0032,-6.4074,0.000000,1
892,0.9990,-6.3842,0.000000,1
893,0.9985,-6.4552,0.000000,1
894,1.0013,-6.4033,0.000000,1
895,1.0357,-9.3596,0.000000,1
896,0.9912,9.9059,0.000000,1
897,0.9906,13.3433,0.000000,1
898,1.0416,13.2820,0.000000,1
899,1.0121,-6.4646,0.000000,1
904,0.9991,17.0071,0.000000,2
905,1.0302,9.5376,0.000000,2
907,0.9501,0.5969,0.000000,2
909,0.9914,1.8063,0.000000,2
911,0.9944,3.2661,0.000000,2
913,0.9804,4.6851,0.000000,2
915,1.0105,15.6713,0.000000,2
916,1.0414,7.3707,0.000000,2
917,0.9877,15.3010,0.000000,2
918,0.9922,9.1153,0.000000,2
919,1.0263,20.5924,0.000000,2
920,1.0199,13.9872,0.000000,2
921,1.0382,20.9168,0.000000,2
922,1.0199,13.9872,0.000000,2
923,0.9925,-6.7055,0.000000,2
924,0.9925,-6.7055,0.000000,2
925,0.9388,20.3026,0.000000,2
926,0.9807,10.4794,0.000000,2
927,0.9925,-6.7055,0.000000,2
928,0.9925,-6.7055,0.000000,2
929,0.9925,-6.7055,0.000000,2
930,0.9814,1.8709,0.000000,1
931,0.9924,17.2416,0.000000,2
932,1.0198,10.9369,0.000000,1
933,1.0048,6.0002,0.000000,1
934,1.0251,4.5986,0.000000,1
936,1.0232,8.0447,0.000000,1
938,1.0062,-8.9407,0.000000,1
939,1.0289,-10.8079,0.000000,1
940,1.0204,-14.3485,0.000000,1
943,1.0060,-10.4907,0.000000,1
944,1.0947,-7.1577,0.000000,1
945,1.0143,-11.8619,0.000000,1
946,1.0122,-7.1577,0.000000,1
947,1.0271,-9.4492,0.000000,1
948,1.0035,-12.4367,0.000000,1
949,1.0006,-7.5161,0.000000,1
950,1.0094,-1.3530,0.000000,1
951,1.0148,1.5661,0.000000,1
953,1.0081,8.5667,0.000000,1
954,1.0035,-0.2739,0.000000,1
955,1.0162,5.1907,0.000000,1
956,1.0116,6.9544,0.000000,1
958,1.0255,5.8677,0.000000,1
959,1.0278,-9.5256,0.000000,1
960,1.0167,-11.6504,0.000000,1
961,1.0020,-2.9006,0.000000,1
962,1.0095,2.5274,0.000000,1
963,1.0066,3.8806,0.000000,1
964,1.0123,3.1366,0.000000,1
965,1.0120,2.5445,0.000000,1
966,0.9829,3.8760,0.000000,1
967,0.9933,-13.1514,0.000000,1
970,1.0230,-0.1246,0.000000,1
971,1.0230,-0.1246,0.000000,1
972,1.0480,7.0419,0.000000,1
973,1.0480,7.0420,0.000000,1
974,1.0186,3.8760,0.000000,1
975,1.0131,2.2800,0.000000,1
976,1.0080,2.9219,0.000000,1
978,1.0220,5.5239,0.000000,1
979,1.0152,3.6658,0.000000,1
980,1.0197,2.9023,0.000000,1
981,0.9608,-1.2417,0.000000,1
982,0.9553,3.5777,0.000000,1
983,0.9108,5.8944,0.000000,2
984,0.9670,10.3497,0.000000,2
985,0.9945,-16.8629,0.000000,1
986,1.0193,-19.4406,0.000000,1
987,1.0157,-19.2448,0.000000,1
988,1.0163,-19.7723,0.000000,1
989,0.9710,-19.2448,0.000000,1
990,0.9716,-19.7723,0.000000,1
991,1.0006,-11.8830,0.000000,1
992,1.0009,-15.5746,0.000000,1
993,0.9630,4.5656,0.000000,1
995,1.0306,9.4596,0.000000,1
996,1.0302,9.5376,0.000000,1
997,1.0301,6.2575,0.000000,1
998,1.0232,11.2862,0.000000,2
999,1.0011,0.8585,0.000000,1
1006,1.0224,-1.5955,0.000000,1
1007,0.9990,-2.7909,0.000000,1
1008,1.0136,-3.7999,0.000000,1
1010,1.0224,-1.5923,0.000000,1
1011,1.0227,-1.5013,0.000000,1
1014,1.0193,-20.1141,0.000000,1
1015,0.9814,-18.9387,0.000000,1
1016,0.9869,-21.3872,0.000000,1
1017,1.0048,-22.4856,0.000000,1
1018,1.0182,-9.9069,0.000000,1
1019,1.0008,-11.4140,0.000000,1
1020,0.9898,-18.6495,0.000000,1
1023,0.9632,-1.7899,0.000000,1
1024,0.9516,-2.1080,0.000000,1
1025,1.0035,-3.4728,0.000000,1
1026,1.0157,-5.7782,0.000000,1
1027,1.0113,-0.9620,0.000000,1
1028,1.0250,-2.3687,0.000000,1
1030,1.0164,7.3707,0.000000,1
1032,1.0240,-10.1919,0.000000,1
1034,1.0155,-10.4389,0.000000,1
1035,0.9961,-12.6620,0.000000,1
1036,1.0157,2.9886,0.000000,1
1037,1.0137,2.5606,0.000000,1
1038,0.9963,2.6931,0.000000,1
1039,1.0144,-1.0312,0.000000,1
1040,1.0001,0.0000,0.000000,3
1041,1.0170,9.1153,0.000000,1
1042,1.0138,9.0394,0.000000,1
1043,1.0134,9.1811,0.000000,1
1045,1.0455,7.0523,0.000000,1
1046,1.0486,6.3638,0.000000,1
1047,1.0454,13.9872,0.000000,1
1048,1.0330,13.9872,0.000000,1
1052,0.9894,-6.7808,0.000000,1
1055,1.0080,-1.5855,0.000000,1
1056,1.0092,-2.3110,0.000000,1
1057,1.0084,-2.5257,0.000000,1
1058,1.0103,-6.3618,0.000000,1
1060,1.0042,10.4794,0.000000,1
1062,1.0182,10.8853,0.000000,1
1063,1.0098,-2.7863,0.000000,1
1064,1.0002,-4.9413,0.000000,1
1065,1.0163,-3.7424,0.000000,1
1069,1.0193,10.2762,0.000000,1
1070,0.9842,21.3764,0.000000,2
1071,1.0182,14.3801,0.000000,1
1073,0.9934,14.3801,0.000000,2
1074,1.0119,5.0086,0.000000,1
1075,0.9973,-6.7383,0.000000,1
1076,0.9960,-0.0012,0.000000,1
1077,0.9947,-0.2307,0.000000,1
1078,1.0144,-7.2761,0.000000,1
1079,1.0026,-9.1294,0.000000,1
1080,1.0032,-9.1076,0.000000,1
1081,1.0041,-0.2583,0.000000,1
1082,1.0063,-6.1501,0.000000,1
1084,1.0303,-0.6859,0.000000,1
1085,1.0091,-5.6702,0.000000,1
1086,1.0103,-0.0133,0.000000,1
1087,1.0059,5.3632,0.000000,1
1088,0.9974,13.4336,0.000000,1
1089,1.0453,-0.3465,0.000000,1
1090,1.0161,-0.2972,0.000000,1
1091,0.9973,0.3947,0.000000,1
1093,0.9889,12.7207,0.000000,1
1094,0.9930,12.6046,0.000000,1
1095,1.0036,5.6366,0.000000,1
1098,0.9867,11.9727,0.000000,1
1099,1.0071,0.6275,0.000000,1
1100,1.0500,0.0000,0.000000,3
1101,1.0737,-5.3635,0.000000,1
1103,1.0736,-5.4724,0.000000,1
1106,1.0216,14.4439,0.000000,1
1107,0.9840,22.4102,0.000000,2
1116,1.0251,-9.3280,0.000000,1
1117,1.0251,-9.3280,0.000000,1
1119,1.0134,13.4544,0.000000,1
1121,0.9891,-3.7762,0.000000,1
1128,0.9867,-3.5648,0.000000,1
1129,0.9906,-7.2004,0.000000,1
1130,0.9904,-7.8278,0.000000,1
1131,0.9997,-9.4767,0.000000,1
1132,0.9967,-7.3969,0.000000,1
1133,0.9895,-7.6392,0.000000,1
1134,1.0006,-6.7720,0.000000,1
1135,1.0125,5.2155,0.000000,1
1136,0.9959,-7.0983,0.000000,1
1138,0.9976,-7.0513,0.000000,1
1139,0.9863,-4.1836,0.000000,1
1140,0.9901,-3.8571,0.000000,1
1141,0.9860,-3.7991,0.000000,1
1142,0.9941,-2.2445,0.000000,1
1144,1.0095,2.3113,0.000000,1
1145,0.9967,-10.4477,0.000000,1
1146,0.9923,-11.8646,0.000000,1
1147,0.9735,10.7314,0.000000,1
1148,1.0078,-11.9003,0.000000,1
1150,1.0101,15.1973,0.000000,2
1151,1.0232,8.0447,0.000000,2
1152,0.9935,1.3948,0.000000,2
1153,1.0034,4.9086,0.000000,1
1154,1.0055,4.4771,0.000000,1
1155,1.0137,14.9721,0.000000,2
1156,1.0183,8.3990,0.000000,2
1157,0.9907,15.5004,0.000000,2
1158,1.0081,8.5667,0.000000,2
1159,0.9521,10.3564,0.000000,2
1161,1.0065,3.9518,0.000000,1
1163,1.0178,1.5511,0.000000,1
1164,0.9841,3.4114,0.000000,2
1165,0.9841,3.4114,0.000000,2
1166,0.9680,6.8650,0.000000,2
1168,0.9607,7.6841,0.000000,2
1169,0.9935,1.3948,0.000000,2
1173,1.0021,9.9362,0.000000,2
1174,1.0352,6.0404,0.000000,1
1175,1.0303,7.9906,0.000000,2
1176,1.0468,14.0125,0.000000,2
1177,1.0200,8.2763,0.000000,2
1178,1.0121,4.3868,0.000000,1
1182,1.0054,1.8709,0.000000,1
1185,1.0103,2.6379,0.000000,1
1186,1.0165,5.0084,0.000000,1
1187,0.9922,-0.3714,0.000000,1
1188,1.0325,5.8233,0.000000,1
1189,1.0122,3.3473,0.000000,1
1190,1.0147,0.8785,0.000000,1
1192,1.0138,2.2282,0.000000,1
1193,0.9969,2.2282,0.000000,1
1194,1.0230,1.6866,0.000000,1
1195,1.0011,-0.2153,0.000000,1
1196,1.0027,-1.9297,0.000000,1
1197,1.0028,-1.0712,0.000000,1
1198,1.0124,0.9166,0.000000,1
1199,1.0139,1.7418,0.000000,1
1200,1.0101,2.0806,0.000000,1
1201,0.9909,-1.9852,0.000000,1
1202,1.0066,0.1474,0.000000,1
1204,1.0123,4.4184,0.000000,1
1205,0.9957,-0.1035,0.000000,1
1206,1.0046,1.5874,0.000000,1
1207,0.9938,0.5635,0.000000,1
1208,1.0166,-1.1127,0.000000,1
1209,1.0083,-3.2119,0.000000,1
1210,1.0212,1.3270,0.000000,1
1212,1.0133,1.2741,0.000000,1
1213,1.0096,7.9573,0.000000,1
1214,1.0017,3.7257,0.000000,1
1215,1.0437,8.3990,0.000000,1
1216,1.0121,4.5911,0.000000,1
1218,1.0076,-1.2178,0.000000,1
1219,0.9954,-1.9172,0.000000,1
1220,1.0127,2.5498,0.000000,1
1221,1.0383,2.1452,0.000000,1
1223,1.0455,8.2763,0.000000,1
1225,1.0199,4.4444,0.000000,1
1226,0.9878,4.2592,0.000000,1
1227,0.9988,-1.4785,0.000000,1
1228,1.0072,4.0778,0.000000,1
1229,0.9963,2.8649,0.000000,1
1230,1.0133,9.1822,0.000000,1
1231,1.0047,3.0794,0.000000,1
1232,0.9972,1.5212,0.000000,1
1235,1.0067,1.7371,0.000000,1
1236,1.0134,3.6791,0.000000,1
1238,1.0151,4.0947,0.000000,1
1239,1.0352,6.0295,0.000000,1
1240,0.9960,2.6893,0.000000,1
1242,1.0118,4.6528,0.000000,1
1243,1.0393,4.8740,0.000000,1
1244,0.9913,1.5212,0.000000,1
1245,1.0124,3.8808,0.000000,1
1246,1.0102,5.4466,0.000000,1
1247,1.0038,6.2010,0.000000,1
1248,1.0184,1.3948,0.000000,1
1249,1.0016,0.4242,0.000000,1
1250,1.0470,6.0540,0.000000,1
1251,1.0228,2.7490,0.000000,1
1252,1.0007,-1.2136,0.000000,1
1253,1.0092,1.1807,0.000000,1
1254,1.0239,3.7259,0.000000,1
1256,1.0253,2.2559,0.000000,1
1257,1.0008,-1.2011,0.000000,1
1258,1.0173,1.4949,0.000000,1
1259,1.0140,0.3193,0.000000,1
1262,0.9981,-2.5085,0.000000,1
1263,1.0126,0.2806,0.000000,1
1264,1.0141,0.3482,0.000000,1
1265,0.9975,-1.6110,0.000000,1
1266,1.0007,-2.6633,0.000000,1
1267,1.0146,0.8234,0.000000,1
1268,1.0135,0.1645,0.000000,1
1269,0.9993,-3.0953,0.000000,1
1270,1.0074,-0.1565,0.000000,1
1271,0.9983,-2.3549,0.000000,1
1272,1.0007,-2.6633,0.000000,1
1273,1.0126,1.0823,0.000000,1
1275,0.9985,1.4112,0.000000,1
1276,1.0017,3.1516,0.000000,1
1277,0.9887,0.6208,0.000000,1
1278,1.0318,6.0726,0.000000,1
1279,1.0203,-0.6994,0.000000,1
1281,1.0112,2.8397,0.000000,1
1282,1.0150,1.9387,0.000000,1
1283,1.0269,5.5502,0.000000,1
1284,1.0004,-0.2076,0.000000,1
1285,0.9962,8.4282,0.000000,1
1286,1.0077,3.6620,0.000000,1
1287,1.0198,2.2708,0.000000,1
1288,0.9926,8.8676,0.000000,1
1289,1.0063,-0.1967,0.000000,1
1290,0.9946,-4.6911,0.000000,1
1291,1.0180,1.9618,0.000000,1
1292,1.0405,-1.1251,0.000000,1
1294,1.0087,3.4114,0.000000,1
1295,1.0072,0.4229,0.000000,1
1296,1.0074,3.2331,0.000000,1
1297,0.9977,1.4375,0.000000,1
1298,0.9998,-0.8468,0.000000,1
1299,1.0263,1.2090,0.000000,1
1300,0.9835,-2.3988,0.000000,1
1301,1.0360,-0.1498,0.000000,1
1302,1.0142,0.5224,0.000000,1
1303,0.9886,-1.8200,0.000000,1
1304,0.9501,-3.7688,0.000000,1
1305,0.9846,-5.1315,0.000000,1
1306,0.9821,-2.4624,0.000000,1
1307,0.9634,-4.4111,0.000000,1
1309,1.0019,-2.3824,0.000000,1
1310,0.9502,-7.8128,0.000000,1
1311,1.0025,1.2092,0.000000,1
1313,1.0157,1.3342,0.000000,1
1314,1.0076,-5.0206,0.000000,1
1315,1.0112,1.7475,0.000000,1
1320,1.0041,4.3472,0.000000,1
1321,0.9967,4.8852,0.000000,1
1322,1.0231,2.5973,0.000000,1
1323,1.0359,4.2172,0.000000,1
1324,0.9980,-2.9495,0.000000,1
1325,1.0228,4.0577,0.000000,1
1326,1.0402,2.2949,0.000000,1
1328,0.9924,0.6150,0.000000,1
1330,1.0021,0.7633,0.000000,1
1331,0.9933,-0.7322,0.000000,1
1332,0.9927,-1.4175,0.000000,1
1333,1.0094,-7.7241,0.000000,1
1337,0.9515,22.5029,0.000000,1
1339,0.9966,1.5414,0.000000,1
1340,0.9797,-3.9394,0.000000,1
1341,0.9953,1.4395,0.000000,1
1343,1.0054,0.2372,0.000000,1
1347,0.9921,8.9225,0.000000,1
1352,0.9934,-3.7463,0.000000,1
1360,0.9982,-4.4748,0.000000,1
1361,0.9902,-5.1200,0.000000,1
1362,0.9857,-7.1534,0.000000,1
1363,0.9891,-6.7669,0.000000,1
1364,0.9940,-6.3567,0.000000,1
1366,0.9974,-4.5383,0.000000,1
1368,0.9932,12.8974,0.000000,1
1369,1.0029,15.8682,0.000000,1
1370,1.0092,15.0327,0.000000,1
1371,1.0177,15.7793,0.000000,1
1372,0.9955,11.4226,0.000000,1
1373,0.9904,11.0375,0.000000,1
1378,0.9892,-6.7624,0.000000,1
1379,0.9907,-5.0947,0.000000,1
1383,1.0080,3.5944,0.000000,1
1386,1.0101,2.1175,0.000000,1
1387,1.0008,0.1812,0.000000,1
1388,1.0009,-0.5028,0.000000,1
1389,0.9870,-1.2058,0.000000,1
1391,0.9823,-17.6825,0.000000,1
1392,0.9814,-17.7392,0.000000,1
1393,1.0500,-26.5873,0.000000,1
1394,0.9815,-17.7159,0.000000,1
1395,0.9813,-17.7326,0.000000,1
1396,0.9844,-28.4360,0.000000,1
1397,0.9672,-29.8326,0.000000,1
1398,1.0194,-29.5988,0.000000,1
1399,0.9500,-31.3583,0.000000,1
1400,0.9696,-24.7641,0.000000,1
1401,0.9694,-24.8148,0.000000,1
1402,0.9693,-24.8051,0.000000,1
1403,0.9696,-24.7924,0.000000,1
1404,0.9691,-24.9803,0.000000,1
1405,0.9692,-24.9350,0.000000,1
1406,0.9677,-25.3132,0.000000,1
1407,0.9691,-25.1871,0.000000,1
1408,0.9639,-23.4132,0.000000,1
1409,0.9729,-22.2626,0.000000,1
1410,0.9630,-23.9288,0.000000,1
1411,0.9728,-22.6523,0.000000,1
1412,0.9726,-23.6322,0.000000,1
1413,0.9616,-25.1655,0.000000,1
1414,0.9727,-24.6720,0.000000,1
1415,0.9654,-25.7438,0.000000,1
1416,0.9729,-24.8734,0.000000,1
1417,0.9670,-25.7389,0.000000,1
1420,0.9730,-25.7189,0.000000,1
1421,0.9765,-25.1716,0.000000,1
1429,0.9662,-25.8483,0.000000,1
1430,0.9669,-25.6364,0.000000,1
1431,0.9740,-22.2162,0.000000,1
1432,0.9754,-21.9753,0.000000,1
1433,0.9923,-24.7641,0.000000,1
1434,0.9846,-25.6038,0.000000,1
1435,0.9884,-25.1785,0.000000,1
1436,0.9929,-24.6922,0.000000,1
1437,0.9828,-26.5040,0.000000,1
1438,0.9892,-25.0949,0.000000,1
1439,0.9909,-24.9644,0.000000,1
1440,0.9803,-26.5324,0.000000,1
1442,0.9833,-26.5169,0.000000,1
1443,0.9846,-26.4980,0.000000,1
1444,0.9945,-25.4911,0.000000,1
1445,0.9812,-26.3324,0.000000,1
1446,0.9814,-26.3534,0.000000,1
1447,0.9829,-26.5165,0.000000,1
1448,0.9850,-26.4249,0.000000,1
1449,0.9871,-26.3481,0.000000,1
1450,1.0007,-24.5436,0.000000,1
1451,0.9901,-25.5956,0.000000,1
1452,0.9899,-25.6520,0.000000,1
1453,0.9852,-26.9348,0.000000,1
1454,0.9856,-26.8779,0.000000,1
1455,0.9966,-25.1588,0.000000,1
1456,0.9915,-25.9312,0.000000,1
1457,0.9873,-26.3292,0.000000,1
1458,0.9814,-27.0384,0.000000,1
1459,0.9815,-27.1357,0.000000,1
1460,0.9816,-27.1937,0.000000,1
1461,0.9818,-27.0677,0.000000,1
1462,0.9827,-27.1257,0.000000,1
1463,0.9829,-27.1431,0.000000,1
1464,0.9839,-27.0981,0.000000,1
1465,0.9839,-27.0989,0.000000,1
1466,0.9771,-22.5639,0.000000,1
1467,0.9745,-25.6357,0.000000,1
1468,0.9779,-22.4530,0.000000,1
1470,0.9776,-25.7972,0.000000,1
1474,1.0045,-24.8956,0.000000,1
1475,1.0073,-19.1218,0.000000,1
1476,0.9922,-24.1056,0.000000,1
1477,1.0087,-24.4745,0.000000,1
1478,1.0139,-23.7648,0.000000,1
1479,0.9922,-24.1056,0.000000,1
1480,0.9683,-18.0296,0.000000,2
1481,1.0060,-12.1718,0.000000,1
1482,1.0440,-3.4876,0.000000,1
1483,1.0448,-3.3618,0.000000,1
1484,1.0416,-3.7909,0.000000,1
1485,1.0382,-4.2535,0.000000,1
1486,1.0016,-13.8406,0.000000,1
1487,1.0101,-14.9346,0.000000,1
1488,1.0229,-11.1198,0.000000,1
1489,1.0093,-12.0465,0.000000,1
1490,1.1257,-15.0002,0.000000,1
1491,1.0301,-15.4580,0.000000,1
1492,1.0193,-15.5410,0.000000,1
1493,0.9895,-13.4177,0.000000,1
1494,0.9522,-26.4033,0.000000,1
1495,1.0118,-13.5666,0.000000,1
1496,1.0499,-7.6097,0.000000,2
1497,0.9941,-22.0816,0.000000,1
1498,1.0138,-16.2865,0.000000,1
1501,0.9512,-9.5001,0.000000,2
1502,0.9500,-7.7937,0.000000,2
1503,1.0487,-14.3548,0.000000,1
1504,1.0097,-18.0115,0.000000,1
1505,1.0035,-12.8406,0.000000,1
1506,1.0339,1.1371,0.000000,1
1507,1.0132,-22.3253,0.000000,1
1508,1.0240,-6.1864,0.000000,1
1509,1.0135,-6.2461,0.000000,1
1510,0.9939,-19.7285,0.000000,1
1511,0.9502,6.8843,0.000000,2
1512,1.0027,-26.8004,0.000000,1
1513,1.0290,-2.5385,0.000000,1
1514,0.9949,-23.2441,0.000000,1
1515,1.0000,-26.9985,0.000000,1
1516,0.9994,-26.6938,0.000000,1
1517,1.0392,-22.3253,0.000000,1
1518,1.0023,-25.8361,0.000000,1
1519,1.0180,-8.8122,0.000000,1
1520,0.9837,-23.6735,0.000000,1
1521,1.0318,-22.4145,0.000000,1
1522,0.9984,-27.4603,0.000000,1
1524,1.0369,-22.2966,0.000000,1
1525,0.9706,10.4831,0.000000,1
1526,0.9951,-27.9200,0.000000,1
1527,1.0327,-22.6719,0.000000,1
1528,0.9901,-18.7830,0.000000,1
1529,0.9961,-17.9216,0.000000,1
1530,0.9871,-18.0082,0.000000,1
1532,0.9906,-19.6249,0.000000,1
1533,1.0043,-6.2198,0.000000,1
1534,1.0094,-20.7186,0.000000,1
1535,0.9946,-19.4546,0.000000,1
1536,1.0066,-25.5495,0.000000,1
1537,0.9956,-23.4598,0.000000,1
1538,0.9943,-19.1634,0.000000,1
1539,0.9798,-12.9683,0.000000,1
1540,1.0005,-26.7459,0.000000,1
1541,0.9787,-19.6358,0.000000,1
1542,1.0371,-14.9233,0.000000,1
1543,0.9816,-17.3118,0.000000,1
1544,1.0077,-25.6831,0.000000,1
1545,1.0005,-19.2752,0.000000,1
1546,0.9985,-26.8630,0.000000,1
1547,0.9870,-17.9866,0.000000,1
1548,0.9980,-25.1309,0.000000,1
1549,1.0073,-3.6795,0.000000,1
1550,0.9954,-10.3765,0.000000,1
1551,1.0092,-8.4701,0.000000,1
1552,1.0014,-12.8042,0.000000,1
1553,0.9907,-10.2291,0.000000,1
1554,1.0131,-27.5048,0.000000,1
1555,1.0190,-24.3706,0.000000,1
1556,1.0042,-21.4272,0.000000,1
1557,0.9865,-15.7011,0.000000,1
1558,1.0067,-14.3004,0.000000,1
1559,0.9501,-15.2817,0.000000,2
1560,0.9705,-21.6772,0.000000,1
1561,1.0019,-0.7502,0.000000,1
1562,1.0389,-22.4457,0.000000,1
1563,1.0184,-28.0873,0.000000,1
1564,0.9940,-1.7629,0.000000,1
1565,0.9926,-24.0356,0.000000,1
1566,1.0003,-24.9442,0.000000,1
1567,0.9997,-26.9300,0.000000,1
1568,0.9994,-27.4892,0.000000,1
1569,1.0124,-13.6755,0.000000,1
1570,0.9646,-11.3970,0.000000,1
1571,1.0073,-14.5018,0.000000,1
1572,0.9918,-23.7562,0.000000,1
1573,0.9919,-27.3396,0.000000,1
1574,1.0045,-26.3504,0.000000,1
1577,1.0207,-8.1178,0.000000,1
1578,0.9809,2.2220,0.000000,1
1579,0.9764,3.1192,0.000000,1
1580,1.0118,-0.0171,0.000000,1
1581,0.9726,8.5014,0.000000,1
1582,1.0198,0.6464,0.000000,1
1583,0.9686,2.5339,0.000000,1
1584,0.9910,1.0746,0.000000,1
1585,0.9524,-26.9985,0.000000,2
1586,0.9524,-26.9985,0.000000,2
1587,1.0295,1.3209,0.000000,1
1588,1.0235,-12.7208,0.000000,1
1589,0.9877,-17.9142,0.000000,1
1590,0.9873,-17.9352,0.000000,1
1591,0.9870,-17.9070,0.000000,1
1592,0.9905,-15.9710,0.000000,1
1593,0.9870,-17.9866,0.000000,1
1594,0.9500,-8.3544,0.000000,2
1595,1.0027,1.2537,0.000000,1
1596,0.9811,-18.4769,0.000000,1
1597,0.9501,-15.2341,0.000000,1
1598,0.9843,-10.1670,0.000000,1
1599,0.9863,-8.6321,0.000000,2
1600,0.9892,-25.7600,0.000000,1
1601,1.0368,-21.5361,0.000000,1
1602,1.0317,-23.5876,0.000000,1
1603,0.9988,-25.1811,0.000000,1
1604,0.9970,-25.0273,0.000000,1
1605,0.9888,-25.2271,0.000000,1
1606,0.9995,-25.0532,0.000000,1
1608,0.9870,-26.3497,0.000000,1
1609,0.9799,-27.2382,0.000000,1
1610,0.9864,-26.4355,0.000000,1
1611,0.9814,-27.0422,0.000000,1
1612,0.9824,-27.1511,0.000000,1
1613,0.9939,-20.6598,0.000000,1
1614,0.9933,-20.7250,0.000000,1
1615,0.9884,-25.1792,0.000000,1
1616,0.9844,-27.1917,0.000000,1
1617,0.9845,-27.1812,0.000000,1
1618,0.9802,-26.5374,0.000000,1
1620,1.0067,-20.0871,0.000000,1
1621,1.0053,-21.3037,0.000000,1
1622,0.9827,-23.5007,0.000000,1
1623,0.9818,-23.6177,0.000000,1
1624,0.9806,-23.7005,0.000000,1
1625,0.9580,-25.5563,0.000000,1
1626,0.9587,-25.5626,0.000000,1
1627,0.9500,-22.2048,0.000000,1
1628,0.9687,-25.5400,0.000000,1
1629,0.9778,-22.4584,0.000000,1
1630,0.9793,-25.7243,0.000000,1
1631,0.9723,-25.8166,0.000000,1
1632,0.9743,-25.1523,0.000000,1
1633,0.9772,-25.5860,0.000000,1
1634,0.9767,-25.6550,0.000000,1
1635,0.9691,-27.4676,0.000000,1
1636,0.9790,-26.1159,0.000000,1
1637,0.9714,-22.4779,0.000000,1
1638,0.9570,-26.7154,0.000000,1
1639,0.9663,-25.7888,0.000000,1
1640,0.9712,-25.9627,0.000000,1
1641,0.9757,-25.9171,0.000000,1
1642,0.9684,-25.1535,0.000000,1
1643,0.9667,-24.9035,0.000000,1
1645,0.9620,-27.4852,0.000000,1
1647,0.9578,-28.5795,0.000000,1
1648,0.9675,-25.9913,0.000000,1
1649,0.9693,-24.8052,0.000000,1
1650,0.9672,-25.3646,0.000000,1
1651,0.9693,-25.0997,0.000000,1
1652,0.9693,-25.0997,0.000000,1
1653,0.9690,-24.9836,0.000000,1
1654,0.9903,-20.8749,0.000000,1
1655,0.9691,-24.8305,0.000000,1
1656,0.9687,-25.6700,0.000000,1
1657,0.9687,-25.6700,0.000000,1
1658,0.9685,-25.6866,0.000000,1
1659,0.9661,-26.1546,0.000000,1
1660,0.9684,-25.6889,0.000000,1
1661,0.9690,-25.6438,0.000000,1
1662,0.9671,-26.0103,0.000000,1
1663,0.9668,-26.0213,0.000000,1
1664,1.0304,-24.7771,0.000000,1
1665,0.9684,-25.6889,0.000000,1
1667,1.0079,-20.3763,0.000000,1
1668,0.9991,-25.1668,0.000000,1
1669,0.9798,-27.4022,0.000000,1
1670,0.9691,-24.8332,0.000000,1
1671,0.9797,-22.9965,0.000000,1
1672,0.9771,-22.5646,0.000000,1
1674,1.0068,-21.1623,0.000000,1
1675,0.9934,-20.6948,0.000000,1
1676,1.0099,-20.8209,0.000000,1
1677,0.9933,-20.7250,0.000000,1
1678,0.9741,-26.1414,0.000000,1
1679,0.9868,-26.6328,0.000000,1
1680,0.9855,-26.9486,0.000000,1
1681,0.9836,-27.1026,0.000000,1
1682,0.9832,-27.1730,0.000000,1
1683,0.9859,-26.7500,0.000000,1
1684,0.9688,-25.5289,0.000000,1
1685,0.9688,-25.5249,0.000000,1
1686,0.9685,-25.6435,0.000000,1
1688,0.9690,-25.6501,0.000000,1
1689,0.9690,-25.5384,0.000000,1
1690,0.9689,-25.5466,0.000000,1
1691,0.9684,-25.6884,0.000000,1
1692,0.9873,-26.5140,0.000000,1
1693,0.9845,-26.5038,0.000000,1
1694,0.9674,-26.1849,0.000000,1
1695,0.9697,-26.5065,0.000000,1
1696,0.9608,-26.5368,0.000000,1
1697,0.9617,-23.6275,0.000000,1
1699,1.0025,-21.5812,0.000000,1
